date,hydrophone,total_detections,mean_detection_confidence,median_detection_confidence,recording_files,matched_recording_files,total_duration_seconds,mean_file_confidence,median_file_confidence,total_duration_hours,detections_per_hour
2024-10-11,1,3800,0.8492779,0.8810835,11,11,33050.104166666664,0.8323067,0.84344494,9.18058449074074,413.9170010180251
2024-10-11,2,822,0.8070828,0.8352233,11,11,33050.104166666664,0.79495454,0.79235476,9.18058449074074,89.53678285179384
2024-10-12,0,969,0.7126585,0.684059,11,11,33051.25,0.7294973,0.70088315,9.180902777777778,105.54517605234295
2024-10-12,1,4036,0.8602298,0.89824307,11,11,33051.25,0.7905149,0.8369337,9.180902777777778,439.60818425929426
2024-10-12,2,800,0.76888764,0.77787864,11,11,33051.25,0.76359755,0.745652,9.180902777777778,87.13740024961234
2024-10-13,0,2012,0.68913394,0.6304774,11,11,33051.5625,0.7002714,0.66920173,9.180989583333334,219.14848957594666
2024-10-13,1,4389,0.8663517,0.8996382,11,11,33051.5625,0.81655157,0.83035874,9.180989583333334,478.0530421216848
2024-10-13,2,1442,0.8122506,0.8477052,11,11,33051.5625,0.77744734,0.7646053,9.180989583333334,157.0636789107928
2024-10-14,0,1050,0.6874483,0.61304235,11,11,33050.0,0.6838694,0.70510644,9.180555555555555,114.37216338880485
2024-10-14,1,5875,0.824456,0.8779456,11,11,33050.0,0.8010517,0.82658356,9.180555555555555,639.9394856278366
2024-10-14,2,2265,0.6901005,0.6653146,11,11,33050.0,0.75044805,0.7799075,9.180555555555555,246.71709531013616
2024-10-15,0,796,0.72253335,0.6682478,11,11,33048.75,0.72815204,0.71837693,9.180208333333333,86.70827187109951
2024-10-15,1,3605,0.8442658,0.8768299,11,11,33048.75,0.80186087,0.8176928,9.180208333333333,392.69261318506756
2024-10-15,2,775,0.79929286,0.83688945,11,11,33048.75,0.7706702,0.75643486,9.180208333333333,84.42074208555543
2024-10-16,0,1770,0.6514769,0.59177506,11,11,33047.5,0.65403515,0.6405339,9.17986111111111,192.8133746879492
2024-10-16,1,3837,0.85652107,0.8946612,11,11,33047.5,0.7953603,0.83289915,9.17986111111111,417.98018004387626
2024-10-16,2,226,0.71296245,0.7063426,4,4,12017.708333333332,0.6994507,0.7171761,3.3382523148148144,67.70009534541043
2024-10-17,0,1334,0.6251245,0.5737244,11,11,33048.645833333336,0.65442747,0.6606421,9.180179398148148,145.31306439056064
2024-10-17,1,3102,0.85180044,0.8948933,11,11,33048.645833333336,0.8015576,0.8372739,9.180179398148148,337.9018933579603
2024-10-17,2,45,0.6944123,0.64198893,3,3,9013.854166666668,0.636697,0.6172394,2.50384837962963,17.972334253984027
2024-10-18,0,1153,0.7073501,0.6365067,11,11,33049.6875,0.6812092,0.6125639,9.18046875,125.59271551357332
2024-10-18,1,2846,0.8543892,0.90317905,11,11,33049.6875,0.80403864,0.80894536,9.18046875,310.00595693983496
2024-10-18,2,5,0.9562267,0.99970144,1,1,3004.5833333333335,0.9562267,0.9562267,0.8346064814814815,5.990847316599639
2024-10-19,0,1587,0.67664677,0.61539936,11,11,33047.8125,0.69763213,0.66075975,9.179947916666666,172.8767978213384
2024-10-19,1,3786,0.8644285,0.9018506,11,11,33047.8125,0.80322206,0.84545505,9.179947916666666,412.4206405492043
2024-10-19,2,4,0.6234611,0.5596611,3,3,9013.020833333334,0.6486617,0.54785943,2.5036168981481484,1.597688529326784
2024-10-20,0,1002,0.7068294,0.6478436,11,11,33048.541666666664,0.69288605,0.65223104,9.180150462962962,109.14853781999963
2024-10-20,1,4147,0.87282366,0.90731,11,11,33048.541666666664,0.82443297,0.84949446,9.180150462962962,451.73551530892064
2024-10-20,2,893,0.82555604,0.8796092,9,9,27040.0,0.8148735,0.81791323,7.511111111111111,118.8905325443787
2024-10-21,0,1189,0.646361,0.5852292,11,11,33049.270833333336,0.6572303,0.64624727,9.18035300925926,129.51571674866753
2024-10-21,1,2525,0.8511552,0.8959448,11,11,33049.270833333336,0.8038275,0.8410541,9.18035300925926,275.04388964708625
2024-10-21,2,773,0.7658741,0.74830914,10,10,30044.479166666668,0.70951724,0.7559325,8.345688657407408,92.62267402150285
2024-10-22,0,3866,0.6375318,0.5893278,10,10,30044.791666666668,0.6412975,0.6282594,8.345775462962964,463.228374302257
2024-10-22,1,2050,0.8217411,0.86792517,11,11,33049.895833333336,0.7610046,0.7819431,9.18052662037037,223.29873707367963
2024-10-22,2,1587,0.82830876,0.8804601,11,11,33049.895833333336,0.7639933,0.79618704,9.18052662037037,172.86590035899005
2024-10-23,0,1235,0.66410786,0.6134115,10,10,30044.479166666668,0.6615504,0.64117914,8.345688657407408,147.98059821029238
2024-10-23,1,2305,0.80357385,0.8417327,11,11,33048.854166666664,0.71395373,0.735484,9.180237268518518,251.0828350705553
2024-10-23,2,1343,0.7506677,0.72569156,11,11,33048.854166666664,0.7109988,0.7090169,9.180237268518518,146.29251518427583
2024-10-24,0,6060,0.61109984,0.595551,11,11,33048.020833333336,0.61951166,0.6185481,9.180005787037038,660.1303028106196
2024-10-24,1,4168,0.73686755,0.71677864,11,11,33048.020833333336,0.68964165,0.66012895,9.180005787037038,454.0302148704063
2024-10-24,2,1509,0.69207346,0.6621148,11,11,33048.020833333336,0.6713491,0.68614334,9.180005787037038,164.37898134343646
2024-10-25,0,2301,0.6497193,0.597963,11,11,33049.791666666664,0.64009243,0.60841924,9.180497685185184,250.640006555765
2024-10-25,1,2198,0.832072,0.8843513,11,11,33049.791666666664,0.77367055,0.8321201,9.180497685185184,239.42057123405974
2024-10-25,2,1104,0.75198174,0.73557293,9,9,27040.520833333336,0.7158822,0.7101734,7.511255787037038,146.97941746376
2024-10-26,0,1942,0.6454071,0.5862291,11,11,33050.208333333336,0.6232607,0.64601105,9.180613425925927,211.53270592091576
2024-10-26,1,2201,0.8660127,0.9207776,11,11,33050.208333333336,0.7693678,0.7621786,9.180613425925927,239.74432838925622
2024-10-26,2,863,0.79317737,0.8120515,9,9,27041.25,0.7593423,0.7579965,7.511458333333334,114.8911385383442
2024-10-27,0,843,0.74937415,0.7277626,11,11,33049.0625,0.73223615,0.7453026,9.180295138888889,91.82711309889653
2024-10-27,1,2261,0.90907073,0.95137346,11,11,33049.0625,0.81495136,0.8515264,9.180295138888889,246.28837807426459
2024-10-27,2,199,0.7717025,0.7745289,6,6,18025.729166666668,0.6939407,0.723034,5.007146990740741,39.74319115615989
2024-10-28,0,1755,0.67931455,0.6038711,10,10,30045.625,0.6617669,0.6286547,8.346006944444444,210.28019886422734
2024-10-28,1,3706,0.8697787,0.8997084,11,11,33050.208333333336,0.8019453,0.86031514,9.180613425925927,403.67672921880217
2024-10-28,2,230,0.79501796,0.8220568,7,7,21032.5,0.70835894,0.7383989,5.842361111111111,39.36764531082848
2024-10-29,0,1070,0.67072034,0.593997,10,10,30045.104166666668,0.699734,0.6898272,8.345862268518518,128.20724397000345
2024-10-29,1,2992,0.8808139,0.9231428,11,11,33049.583333333336,0.7804091,0.85865164,9.180439814814816,325.9103115268725
2024-10-29,2,102,0.8069256,0.8221462,7,7,21031.25,0.73832023,0.7576033,5.842013888888889,17.45973254086181
2024-10-30,0,1906,0.6215673,0.57195795,11,11,33049.479166666664,0.631386,0.6058846,9.18041087962963,207.6159798282247
2024-10-30,1,2269,0.8780211,0.93112206,11,11,33049.479166666664,0.76875097,0.8331161,9.18041087962963,247.156693719959
2024-10-30,2,193,0.79026943,0.8229338,6,6,18027.291666666668,0.71594304,0.7425176,5.007581018518519,38.54156313922178
2024-10-31,0,1325,0.6930003,0.6082454,11,11,33050.729166666664,0.69336045,0.66920227,9.18075810185185,144.3235934658527
2024-10-31,1,2605,0.8863882,0.92726177,11,11,33050.729166666664,0.77218306,0.8626274,9.18075810185185,283.74563092720473
2024-10-31,2,448,0.8414729,0.9091671,10,10,30046.458333333332,0.74527436,0.79511213,8.346238425925925,53.67687539435458
2024-11-01,0,3921,0.64244896,0.595037,11,11,33048.4375,0.6312942,0.61690754,9.180121527777779,427.1185286747671
2024-11-01,1,3137,0.881632,0.94476384,11,11,33048.4375,0.80224633,0.8652603,9.180121527777779,341.71660914377566
2024-11-01,2,1273,0.8260264,0.87390137,11,11,33048.4375,0.74138373,0.7640661,9.180121527777779,138.66918821805115
2024-11-02,0,3492,0.6290072,0.59811854,11,11,33050.9375,0.6493214,0.6243611,9.180815972222222,380.3583483827047
2024-11-02,1,2741,0.83103216,0.9032246,11,11,33050.9375,0.71625304,0.6638099,9.180815972222222,298.557340468784
2024-11-02,2,1286,0.72872585,0.71417964,11,11,33050.9375,0.68379056,0.6601378,9.180815972222222,140.0746953093237
2024-11-03,0,1744,0.74966073,0.7413224,11,11,33048.333333333336,0.7126609,0.6096192,9.180092592592594,189.97629734227644
2024-11-03,1,1860,0.8931569,0.9509245,11,11,33048.333333333336,0.7655556,0.6993358,9.180092592592594,202.61233546825355
2024-11-03,2,973,0.87632626,0.94687724,9,9,27039.791666666668,0.7690886,0.703347,7.511053240740741,129.54241819540647
2024-11-04,0,2289,0.6587959,0.60173297,11,11,33050.416666666664,0.69586176,0.6670172,9.180671296296296,249.32817286721044
2024-11-04,1,2462,0.8681021,0.91557896,11,11,33050.416666666664,0.81662387,0.86657006,9.180671296296296,268.17211079033297
2024-11-04,2,1117,0.8053444,0.8342052,11,11,33050.416666666664,0.76943403,0.80002546,9.180671296296296,121.6686627753054
2024-11-05,0,1987,0.6351598,0.57961696,11,11,33048.75,0.6574152,0.6263625,9.180208333333333,216.44388970838534
2024-11-05,1,2277,0.8645038,0.92185503,10,10,30044.166666666668,0.7692107,0.71967137,8.345601851851852,272.8383213602197
2024-11-05,2,916,0.8072186,0.84019196,11,11,33048.75,0.78550506,0.7962887,9.180208333333333,99.77987064563713
2024-11-06,0,1456,0.6622911,0.59064853,11,11,33050.625,0.66933876,0.6502161,9.180729166666667,158.59306745333862
2024-11-06,1,2879,0.87961924,0.9251138,11,11,33050.625,0.777381,0.81441706,9.180729166666667,313.5916491745617
2024-11-06,2,992,0.81456745,0.86898565,11,11,33050.625,0.72107065,0.77597946,9.180729166666667,108.05241958359335
2024-11-07,0,1164,0.7113206,0.6337158,11,11,33049.6875,0.727184,0.75846213,9.18046875,126.79091141179475
2024-11-07,1,2273,0.8615279,0.9186236,11,11,33049.6875,0.76072526,0.73683286,9.18046875,247.59084333248236
2024-11-07,2,1181,0.8316726,0.90417546,11,11,33049.6875,0.77942145,0.7915531,9.18046875,128.64266870904603
2024-11-08,0,2982,0.66728175,0.59000206,11,11,33048.333333333336,0.669052,0.62921154,9.180092592592594,324.83332492813554
2024-11-08,1,2545,0.86329085,0.92859256,11,11,33048.333333333336,0.79314095,0.85582376,9.180092592592594,277.2303192294114
2024-11-08,2,1825,0.84002674,0.9160505,11,11,33048.333333333336,0.76404756,0.8014245,9.180092592592594,198.7997377578294
2024-11-09,0,2692,0.65402347,0.59738195,11,11,33048.75,0.6629741,0.6222242,9.180208333333333,293.23953250879384
2024-11-09,1,2243,0.8601501,0.91846037,11,11,33048.75,0.7745208,0.8209636,9.180208333333333,244.3299670940656
2024-11-09,2,1414,0.7748405,0.77562857,11,11,33048.75,0.7242271,0.745713,9.180208333333333,154.02700555996825
2024-11-10,0,2287,0.7624937,0.7653059,11,11,33049.791666666664,0.73904586,0.74476254,9.180497685185184,249.11503476446526
2024-11-10,1,3137,0.8717076,0.93587667,11,11,33049.791666666664,0.770826,0.8448096,9.180497685185184,341.702607807664
2024-11-10,2,1480,0.8296764,0.8772509,11,11,33049.791666666664,0.7612695,0.8003431,9.180497685185184,161.2113036516872
2024-11-11,0,2352,0.6202798,0.577145,11,11,33049.791666666664,0.630707,0.6103994,9.180497685185184,256.1952609383569
2024-11-11,1,1611,0.848085,0.9025348,11,11,33049.791666666664,0.75882965,0.75847244,9.180497685185184,175.48068255599193
2024-11-11,2,1009,0.74950814,0.73367286,11,11,33049.791666666664,0.7101071,0.6910108,9.180497685185184,109.90689553010296
2024-11-12,0,526,0.8123985,0.8914982,11,11,33050.625,0.74417394,0.7402296,9.180729166666667,57.29392409371986
2024-11-12,1,2593,0.9111609,0.9548526,11,11,33050.625,0.83218175,0.88621,9.180729166666667,282.43943949622735
2024-11-12,2,827,0.8597403,0.94693786,11,11,33050.625,0.76762176,0.80651337,9.180729166666667,90.07999092301581
2024-11-13,0,1292,0.76054275,0.7366102,11,11,33050.208333333336,0.7147685,0.69560045,9.180613425925927,140.73133679187598
2024-11-13,1,2157,0.8956874,0.9495666,11,11,33050.208333333336,0.79075944,0.80481666,9.180613425925927,234.95162032513662
2024-11-13,2,1347,0.8909083,0.9758906,11,11,33050.208333333336,0.7851805,0.8250265,9.180613425925927,146.7222218720255
2024-11-14,0,365,0.75425214,0.73928595,11,11,33050.208333333336,0.7182312,0.71103156,9.180613425925927,39.75769189553772
2024-11-14,1,2355,0.88006216,0.92668045,11,11,33050.208333333336,0.7903281,0.79202104,9.180613425925927,256.5188066136749
2024-11-14,2,665,0.7852079,0.80780643,11,11,33050.208333333336,0.7560906,0.75044066,9.180613425925927,72.43524687817147
2024-11-15,0,953,0.704851,0.65213877,11,11,33050.104166666664,0.67744714,0.6906644,9.18058449074074,103.80602683425734
2024-11-15,1,1968,0.8443969,0.8924984,11,11,33050.104166666664,0.7780702,0.77727693,9.18058449074074,214.3654363167035
2024-11-15,2,1153,0.7950983,0.81188005,11,11,33050.104166666664,0.72891736,0.7342929,9.18058449074074,125.59113215099549
2024-11-16,0,2097,0.6622237,0.5839793,11,11,33049.6875,0.66908765,0.6557129,9.18046875,228.41970896093952
2024-11-16,1,1692,0.8489805,0.9067373,11,11,33049.6875,0.74225336,0.83584225,9.18046875,184.3043145264233
2024-11-16,2,1156,0.7957589,0.8091687,11,11,33049.6875,0.7669031,0.7822295,9.18046875,125.91949621308825
2024-11-17,0,768,0.80157685,0.8560455,11,11,33049.375,0.71462417,0.6983504,9.180381944444445,83.65665008793661
2024-11-17,1,2311,0.9014118,0.9461456,11,11,33049.375,0.760578,0.70483965,9.180381944444445,251.73244577242383
2024-11-17,2,764,0.8695873,0.9388559,11,11,33049.375,0.7498298,0.7693138,9.180381944444445,83.2209383687286
2024-11-18,0,2189,0.5982874,0.555643,11,11,33048.4375,0.6191069,0.613181,9.180121527777779,238.4500023639544
2024-11-18,1,1725,0.8546912,0.91533375,11,11,33048.4375,0.74009764,0.7197278,9.180121527777779,187.90600917214314
2024-11-18,2,776,0.74405944,0.7246274,10,10,30043.75,0.6872646,0.6649048,8.34548611111111,92.98439775327648
2024-11-19,0,1342,0.6283745,0.5634923,11,11,33048.75,0.65539896,0.62344664,9.180208333333333,146.18404629524568
2024-11-19,1,1821,0.88297284,0.9453003,11,11,33048.75,0.7476604,0.7579865,9.180208333333333,198.36151140360832
2024-11-19,2,724,0.77477807,0.78170925,11,11,33048.75,0.72444165,0.7601642,9.180208333333333,78.86531260637695
2024-11-20,0,1991,0.644935,0.5816735,11,11,33049.895833333336,0.64999485,0.6335062,9.18052662037037,216.87209049448592
2024-11-20,1,1342,0.82704335,0.8842508,10,10,30045.416666666668,0.74415565,0.7016853,8.345949074074074,160.79657185649504
2024-11-20,2,1000,0.78791845,0.7939509,10,10,30045.416666666668,0.73914427,0.75481665,8.345949074074074,119.81860794075635
2024-11-21,0,1720,0.70361483,0.62603104,11,11,33048.229166666664,0.69717854,0.683127,9.180063657407407,187.36253518374346
2024-11-21,1,2081,0.898784,0.9539087,11,11,33048.229166666664,0.79183406,0.8220367,9.180063657407407,226.68688123102916
2024-11-21,2,1158,0.8471586,0.9178085,11,11,33048.229166666664,0.77140707,0.807114,9.180063657407407,126.1429161295203
2024-11-22,0,1968,0.6753241,0.60056937,11,11,33050.520833333336,0.6723551,0.63996094,9.180700231481483,214.36273381975192
2024-11-22,1,2451,0.8854564,0.93773437,11,11,33050.520833333336,0.7754083,0.7758786,9.180700231481483,266.97309989441663
2024-11-22,2,1241,0.8427091,0.9168257,11,11,33050.520833333336,0.7538219,0.782503,9.180700231481483,135.1748743243456
2024-11-23,0,2478,0.6346112,0.57651293,11,11,33050.104166666664,0.63345784,0.6113341,9.18058449074074,269.91745487438584
2024-11-23,1,2127,0.8566012,0.9231935,11,11,33050.104166666664,0.76066875,0.7432212,9.18058449074074,231.68459504351034
2024-11-23,2,906,0.78464323,0.7956075,11,11,33050.104166666664,0.7036873,0.71156484,9.18058449074074,98.68652708482387
2024-11-24,0,976,0.74043745,0.7010679,11,11,33048.333333333336,0.71679914,0.76673245,9.180092592592594,106.31701043925563
2024-11-24,1,3160,0.92622995,0.96623254,11,11,33048.333333333336,0.7929823,0.84845215,9.180092592592594,344.2231075697211
2024-11-24,2,825,0.8517741,0.910324,11,11,33048.333333333336,0.764163,0.69974685,9.180092592592594,89.86837460285439
2024-11-25,0,184,0.8341376,0.9014758,9,9,27041.354166666668,0.792737,0.83257526,7.511487268518519,24.49581466657935
2024-11-25,1,1327,0.9009871,0.9405911,11,11,33050.833333333336,0.7519135,0.65700537,9.180787037037037,144.54098484657473
2024-11-25,2,471,0.7224908,0.68195593,11,11,33050.833333333336,0.7069738,0.66434515,9.180787037037037,51.30279115503895
2024-11-26,0,14,0.5923432,0.5611995,2,2,6008.645833333334,0.70115674,0.70115674,1.6690682870370372,8.387913250004333
2024-11-26,1,1704,0.9122376,0.97129947,11,11,33050.416666666664,0.7312048,0.67376435,9.180671296296296,185.60734231792338
2024-11-26,2,987,0.90665275,0.9942642,11,11,33050.416666666664,0.74301183,0.6914524,9.180671296296296,107.50847820879717
2024-11-27,0,5,0.7338732,0.7570949,3,3,9012.916666666666,0.7013729,0.7526245,2.5035879629629627,1.9971337432388703
2024-11-27,1,1328,0.8788355,0.931015,11,11,33049.6875,0.81996554,0.82762104,9.18046875,144.65492298527786
2024-11-27,2,449,0.7860554,0.79629064,11,11,33049.6875,0.7338211,0.7396155,9.18046875,48.908178027401924
2024-11-28,0,2,0.76432514,0.76432514,1,1,3004.4791666666665,0.76432514,0.76432514,0.8345775462962962,2.3964220088062964
2024-11-28,1,1624,0.8985181,0.95431596,10,10,30044.791666666664,0.76872575,0.81606746,8.345775462962962,194.58946711507127
2024-11-28,2,893,0.84511656,0.9110686,10,10,30045.0,0.7991284,0.8130268,8.345833333333333,106.99950074887668
2024-11-29,0,1,0.9822566,0.9822566,1,1,3004.0625,0.9822566,0.9822566,0.8344618055555556,1.198377197544991
2024-11-29,1,1449,0.90150255,0.9531916,11,11,33048.541666666664,0.84750766,0.8948684,9.180150462962962,157.84055020077793
2024-11-29,2,1021,0.891477,0.97175455,11,11,33048.541666666664,0.8285935,0.8530488,9.180150462962962,111.21822067287388
2024-11-30,1,914,0.8883669,0.94944066,11,11,33050.729166666664,0.8430565,0.85282916,9.18075810185185,99.5560486247467
2024-11-30,2,710,0.8591221,0.9257337,10,10,30046.145833333332,0.79785717,0.8332705,8.34615162037037,85.06914711052099
2024-12-01,0,1,0.52070457,0.52070457,1,1,3005.3125,0.52070457,0.52070457,0.8348090277777778,1.19787875636893
2024-12-01,1,1461,0.9131466,0.95871985,11,11,33058.958333333336,0.76989824,0.853232,9.183043981481482,159.0975718886081
2024-12-01,2,915,0.8663763,0.9368661,11,11,33058.958333333336,0.7389707,0.76125276,9.183043981481482,99.64016309245476
2024-12-02,0,4,0.8181872,0.8484958,4,4,12018.125,0.8181872,0.8484958,3.3383680555555557,1.198190233501482
2024-12-02,1,1690,0.8242999,0.8978386,11,11,33050.104166666664,0.7771814,0.85087186,9.18058449074074,184.08413992643747
2024-12-02,2,1220,0.71552694,0.668213,11,11,33050.104166666664,0.73002225,0.7427667,9.18058449074074,132.88914243210277
2024-12-03,0,2,0.5688763,0.5688763,1,1,3004.8958333333335,0.5688763,0.5688763,0.834693287037037,2.396089714701702
2024-12-03,1,1338,0.8225572,0.89002895,11,11,33050.520833333336,0.735199,0.68072516,9.180700231481483,145.74051720062403
2024-12-03,2,488,0.66695696,0.6307278,11,11,33050.520833333336,0.66130453,0.6628653,9.180700231481483,53.1549868414832
2024-12-04,0,5,0.5422679,0.53607357,2,2,6008.958333333334,0.5524527,0.5524527,1.6691550925925929,2.99552751100787
2024-12-04,1,1070,0.8255061,0.9086454,11,11,33051.458333333336,0.7295312,0.73719597,9.18096064814815,116.54553820746688
2024-12-04,2,787,0.715313,0.67402446,11,11,33051.458333333336,0.68290925,0.6730976,9.18096064814815,85.72087716754807
2024-12-05,0,1,0.5479172,0.5479172,1,1,2374.8958333333335,0.5479172,0.5479172,0.6596932870370371,1.515855958594675
2024-12-05,1,466,0.74140847,0.70548296,10,10,28779.6875,0.6656506,0.62042755,7.994357638888889,58.29111243824312
2024-12-05,2,357,0.6546181,0.61745995,10,10,28764.6875,0.6507729,0.6336088,7.990190972222222,44.67978315425815
2024-12-06,0,987,0.68923527,0.6109883,8,8,24035.208333333332,0.6762878,0.68893874,6.676446759259259,147.83312674982014
2024-12-06,1,1695,0.8850454,0.9516569,11,11,33048.75,0.74986,0.6987533,9.180208333333333,184.6363326903438
2024-12-06,2,995,0.8094856,0.8493406,11,11,33048.75,0.7190376,0.6881641,9.180208333333333,108.3853398388744
2024-12-07,0,1769,0.612622,0.5644714,11,11,33049.6875,0.62812704,0.6180806,9.18046875,192.6916858139733
2024-12-07,1,1428,0.8055928,0.8625984,11,11,33049.6875,0.7516245,0.7200601,9.18046875,155.54761296910903
2024-12-07,2,911,0.7367652,0.71691036,11,11,33049.6875,0.6866279,0.65994644,9.18046875,99.23240575270191
2024-12-08,0,569,0.82971895,0.8918665,11,11,33048.958333333336,0.7357883,0.6989137,9.180266203703704,61.980773473697475
2024-12-08,1,1191,0.9075725,0.9641474,11,11,33048.958333333336,0.7692644,0.6771078,9.180266203703704,129.73480001260756
2024-12-08,2,889,0.8435639,0.9346226,11,11,33048.958333333336,0.7423553,0.7098197,9.180266203703704,96.83815047120748
2024-12-09,0,341,0.86621857,0.953071,11,11,33049.375,0.7860008,0.82117146,9.180381944444445,37.144424062482265
2024-12-09,1,1671,0.9018613,0.95789474,11,11,33049.375,0.81869465,0.8865311,9.180381944444445,182.0185706991433
2024-12-09,2,1076,0.8843821,0.9641787,11,11,33049.375,0.8059321,0.8617241,9.180381944444445,117.20645246695285
2024-12-10,0,404,0.8056866,0.872456,10,10,30045.729166666668,0.7787885,0.8099562,8.34603587962963,48.40621413886471
2024-12-10,1,1365,0.90466446,0.96015245,11,11,33050.104166666664,0.7751367,0.7558832,9.18058449074074,148.68334378673794
2024-12-10,2,488,0.8092494,0.8569279,11,11,33050.104166666664,0.73784757,0.6945812,9.18058449074074,53.155656972841115
2024-12-11,0,259,0.7158453,0.68001646,11,11,33050.416666666664,0.7030688,0.72981733,9.180671296296296,28.21144463635103
2024-12-11,1,1339,0.9126075,0.961602,11,11,33050.416666666664,0.7909841,0.8764992,9.180671296296296,145.84990103503486
2024-12-11,2,470,0.7970164,0.83206046,11,11,33050.416666666664,0.7247512,0.75524473,9.180671296296296,51.19451343276056
2024-12-12,0,203,0.74919003,0.7106239,10,10,30046.354166666664,0.7053571,0.6684172,8.34620949074074,24.322418485326494
2024-12-12,1,1002,0.86659807,0.91065264,11,11,33051.354166666664,0.74878156,0.72179335,9.180931712962963,109.13924984162904
2024-12-12,2,449,0.7839064,0.7916766,11,11,33051.354166666664,0.71196055,0.7208494,9.180931712962963,48.90571175538067
2024-12-13,0,2733,0.6229861,0.5772352,11,11,33049.791666666664,0.6329861,0.62132055,9.180497685185184,297.6962789730142
2024-12-13,1,1115,0.86404866,0.94153416,11,11,33049.791666666664,0.77568495,0.829902,9.180497685185184,121.45311052137244
2024-12-13,2,760,0.80315006,0.8333297,11,11,33049.791666666664,0.72738594,0.74614733,9.180497685185184,82.78418295627179
2024-12-14,0,2417,0.62741864,0.5802345,11,11,33050.0,0.65546644,0.62484616,9.180555555555555,263.27382753403936
2024-12-14,1,704,0.86794335,0.9554236,11,11,33050.0,0.7464716,0.7437983,9.180555555555555,76.68381240544629
2024-12-14,2,700,0.8478243,0.95760643,11,11,33050.0,0.7425045,0.7221252,9.180555555555555,76.2481089258699
2024-12-15,0,12,0.5551408,0.5416366,2,2,3565.5208333333335,0.5551408,0.5551408,0.9904224537037037,12.116041952730141
2024-12-15,1,15,0.6802946,0.66365397,2,2,3565.5208333333335,0.6742126,0.6742126,0.9904224537037037,15.145052440912675
2024-12-15,2,21,0.61840665,0.58116347,2,2,3565.5208333333335,0.6166202,0.6166202,0.9904224537037037,21.203073417277746
